Seconds,Temperature
347,356
348,358
349,359
350,361
351,362
352,363
353,365
354,365
355,365
356,362
357,360
358,358
359,358
360,359
361,361
362,363
363,366
364,367
365,370
366,370
367,369
368,366
369,363
370,360
371,358
372,355
373,355
374,356
375,362
376,365
377,367
378,369
379,371
380,371
381,371
382,372
383,373
384,373
385,373
386,373
387,372
388,373
389,373
390,373
391,373
392,373
393,373
394,373
395,372
396,372
397,372
398,372
399,373
400,373
401,374
402,375
403,376
404,376
405,378
406,378
407,378
408,378
409,379
410,380
411,380
412,380
413,380
414,380
415,380
416,380
417,380
418,381
419,381
420,380
421,380
422,378
423,378
424,376
425,376
426,375
427,380
428,381
429,386
430,388
431,389
432,388
433,387
434,385
435,384
436,383
437,382
438,381
439,382
440,385
441,390
442,392
443,393
444,394
445,392
446,391
447,390
448,388
449,387
450,385
451,388
452,390
453,393
454,395
455,396
456,396
457,395
458,394
459,393
460,392
461,391
462,390
463,393
464,395
465,399
466,401
467,402
468,400
469,400
470,399
471,397
472,396
473,398
474,399
475,402
476,402
477,402
478,401
479,400
480,397
481,395
482,392
483,393
484,395
485,399
486,401
487,404
488,406
489,409
490,410
491,410
492,409
493,407
494,405
495,405
496,406
497,409
498,410
499,408
500,405
501,403
502,401
503,402
504,402
505,404
506,405
507,409
508,411
509,414
510,415
511,417
512,418
513,421
514,421
515,419
516,416
517,415
518,412
519,412
520,413
521,415
522,415
523,417
524,418
525,421
526,422
527,421
528,418
529,415
530,414
531,415
532,415
533,417
534,418
535,420
536,421
537,420
538,417
539,415
540,412
541,413
542,414
543,416
544,418
545,420
546,421
547,422
548,423
549,422
550,422
551,420
552,418
553,419
554,420
555,422
556,423
557,425
558,426
559,428
560,429
561,427
562,426
563,423
564,421
565,422
566,422
567,425
568,426
569,428
570,429
571,427
572,425
573,426
574,426
575,427
576,427
577,428
578,428
579,430
580,430
581,427
582,424
583,425
584,426
585,427
586,428
587,429
588,430
589,431
590,432
591,430
592,428
593,428
594,429
595,430
596,430
597,431
598,432
599,432
600,433
601,434
602,434
603,435
604,436
605,437
606,437
607,435
608,431
609,430
610,430
611,430
612,430
613,430
614,431
615,432
616,432
617,433
618,434
619,435
620,436
621,437
622,437
623,438
624,439
625,439
626,440
627,440
628,441
629,441
630,441
631,441
632,440
633,440
634,440
635,440
636,439
637,439
638,439
639,439
640,439
641,439
642,439
643,439
644,438
645,438
646,438
647,438
648,438
649,438
650,439
651,439
652,439
653,440
654,440
655,442
656,442
657,442
658,442
659,442
660,442
661,441
662,441
663,441
664,440
665,440
666,440
667,440
668,440
669,440
670,440
671,439
672,442
673,446
674,448
675,451
676,452
677,452
678,451
679,451
680,450
681,450
682,449
683,448
684,447
685,447
686,446
687,445
688,445
689,443
690,443
691,443
692,443
693,443
694,446
695,449
696,452
697,456
698,458
699,458
700,458
701,456
702,450
703,447
704,446
705,445
706,443
707,443
708,443
709,442
710,445
711,447
712,451
713,455
714,456
715,456
716,456
717,455
718,455
719,452
720,451
721,451
722,449
723,449
724,447
725,447
726,447
727,446
728,446
729,446
730,446
731,446
732,446
733,446
734,447
735,449
736,453
737,458
738,460
739,460
740,458
741,456
742,456
743,452
744,452
745,451
746,450
747,449
748,449
749,447
750,448
751,451
752,455
753,456
754,461
755,460
756,461
757,458
758,456
759,455
760,455
761,451
762,451
763,449
764,450
765,449
766,449
767,449
768,450
769,452
770,456
771,460
772,462
773,460
774,460
775,456
776,456
777,453
778,453
779,451
780,451
781,450
782,451
783,453
784,456
785,461
786,463
787,462
788,461
789,460
790,458
791,455
792,455
793,452
794,451
795,450
796,449
797,448
798,449
799,451
800,455
801,458
802,462
803,465
804,466
805,465
806,465
807,462
808,461
809,458
810,456
811,451
812,434
813,410
814,382
815,355
816,328
817,305
818,283
819,264
820,248
821,233
822,221
823,209
824,200
825,191
826,184
827,178
828,171
829,164
830,158
831,153
832,150
833,150
834,150
835,150
836,150
837,150
838,150
839,150
840,150
841,150
842,150
843,150
844,150
845,150
846,150
847,150
848,150
849,150
850,150
851,150
852,150
853,150
854,150
855,150
856,150
857,150
858,150
859,150
860,150
861,150
862,150
863,150
864,150
865,150
866,150
867,150
868,150
869,150
870,150
871,150
872,150
873,150
874,150
875,150
876,150
877,150
878,150
879,150
880,150
881,150
882,150
883,150
884,150
885,150
886,150
887,150
888,150
889,150
890,150
891,150
892,150
893,150
894,150
895,150
896,150
897,150
898,150
899,150
900,150
901,150
902,150
903,150
904,150
905,150
906,150
907,150
908,150
909,150
910,150
911,150
