Seconds,Temperature
347,358
348,359
349,360
350,360
351,360
352,360
353,360
354,360
355,360
356,360
357,360
358,360
359,360
360,360
361,360
362,363
363,366
364,370
365,373
366,373
367,372
368,371
369,370
370,368
371,367
372,365
373,364
374,366
375,369
376,372
377,375
378,375
379,375
380,373
381,371
382,369
383,367
384,368
385,370
386,372
387,375
388,375
389,375
390,374
391,373
392,374
393,375
394,379
395,380
396,380
397,378
398,375
399,373
400,373
401,375
402,377
403,380
404,382
405,384
406,383
407,381
408,380
409,376
410,376
411,377
412,379
413,381
414,382
415,385
416,386
417,389
418,388
419,387
420,384
421,382
422,380
423,381
424,382
425,385
426,386
427,388
428,389
429,392
430,392
431,394
432,394
433,396
434,395
435,392
436,389
437,385
438,383
439,385
440,384
441,387
442,387
443,389
444,390
445,391
446,390
447,392
448,392
449,393
450,392
451,393
452,393
453,395
454,394
455,395
456,394
457,396
458,395
459,396
460,395
461,396
462,396
463,396
464,396
465,397
466,397
467,399
468,398
469,400
470,398
471,400
472,399
473,401
474,404
475,406
476,406
477,407
478,405
479,405
480,405
481,405
482,403
483,403
484,402
485,403
486,406
487,409
488,413
489,415
490,414
491,414
492,411
493,410
494,409
495,409
496,407
497,407
498,405
499,407
500,410
501,413
502,415
503,417
504,416
505,416
506,415
507,414
508,412
509,412
510,410
511,410
512,408
513,409
514,411
515,414
516,416
517,419
518,421
519,422
520,421
521,419
522,417
523,415
524,414
525,413
526,410
527,411
528,412
529,415
530,418
531,420
532,422
533,425
534,426
535,427
536,424
537,422
538,419
539,417
540,414
541,415
542,416
543,418
544,421
545,422
546,425
547,426
548,424
549,422
550,420
551,418
552,415
553,415
554,417
555,419
556,422
557,424
558,426
559,428
560,430
561,430
562,427
563,427
564,423
565,423
566,424
567,426
568,427
569,429
570,430
571,432
572,429
573,429
574,425
575,424
576,424
577,426
578,428
579,429
580,430
581,432
582,434
583,435
584,436
585,437
586,433
587,431
588,427
589,426
590,426
591,427
592,429
593,430
594,433
595,434
596,435
597,436
598,437
599,438
600,439
601,439
602,436
603,434
604,430
605,429
606,430
607,430
608,431
609,433
610,434
611,436
612,437
613,438
614,439
615,440
616,440
617,441
618,442
619,442
620,442
621,442
622,438
623,437
624,437
625,437
626,438
627,438
628,439
629,440
630,440
631,441
632,441
633,442
634,442
635,442
636,443
637,443
638,443
639,443
640,443
641,443
642,443
643,445
644,445
645,445
646,445
647,445
648,445
649,445
650,446
651,446
652,446
653,447
654,447
655,447
656,447
657,447
658,447
659,448
660,448
661,448
662,449
663,449
664,449
665,449
666,449
667,449
668,449
669,449
670,446
671,443
672,439
673,437
674,437
675,437
676,438
677,439
678,440
679,442
680,443
681,443
682,445
683,446
684,446
685,447
686,447
687,447
688,448
689,448
690,448
691,448
692,449
693,449
694,449
695,448
696,449
697,449
698,449
699,449
700,450
701,450
702,450
703,450
704,450
705,450
706,450
707,451
708,451
709,451
710,451
711,451
712,451
713,451
714,451
715,451
716,451
717,451
718,451
719,451
720,451
721,451
722,451
723,451
724,451
725,451
726,451
727,451
728,451
729,451
730,451
731,450
732,451
733,451
734,451
735,451
736,451
737,450
738,451
739,451
740,451
741,451
742,451
743,451
744,451
745,451
746,451
747,451
748,451
749,451
750,451
751,451
752,451
753,451
754,451
755,451
756,451
757,451
758,451
759,452
760,452
761,452
762,451
763,452
764,452
765,452
766,452
767,452
768,452
769,452
770,452
771,452
772,452
773,452
774,452
775,453
776,453
777,453
778,453
779,452
780,452
781,447
782,425
783,397
784,367
785,340
786,314
787,291
788,270
789,253
790,237
791,224
792,213
793,203
794,194
795,187
796,180
797,175
798,169
799,163
800,158
801,154
802,150
803,150
804,150
805,150
806,150
807,150
808,150
809,150
810,150
811,150
812,150
813,150
814,150
815,150
816,150
817,150
818,150
819,150
820,150
821,150
822,150
823,150
824,150
825,150
826,150
827,150
828,150
829,150
830,150
831,150
832,150
833,150
834,150
835,150
836,150
837,150
838,150
839,150
840,150
841,150
842,150
843,150
844,150
845,150
846,150
847,150
848,150
849,150
850,150
851,150
852,150
853,150
854,150
855,150
856,150
857,150
858,150
859,150
860,150
861,150
862,150
863,150
864,150
865,150
866,150
867,150
868,150
869,150
870,150
871,150
872,150
873,150
874,150
875,150
876,150
877,150
878,150
879,150
880,150
881,150
882,150
883,150
884,150
885,150
886,150
887,150
888,150
889,150
890,150
891,150
892,150
893,150
894,150
895,150
896,150
897,150
898,150
899,150
900,150
901,150
902,150
903,150
904,150
905,150
906,150
907,150
908,150
909,150
