Seconds,Temperature
347,321
348,322
349,321
350,319
351,316
352,314
353,316
354,316
355,318
356,321
357,323
358,325
359,327
360,327
361,326
362,324
363,321
364,321
365,323
366,324
367,326
368,327
369,328
370,327
371,325
372,323
373,324
374,324
375,326
376,326
377,327
378,328
379,330
380,331
381,333
382,333
383,332
384,330
385,328
386,326
387,324
388,321
389,320
390,318
391,316
392,316
393,320
394,326
395,332
396,337
397,340
398,340
399,338
400,335
401,330
402,326
403,326
404,326
405,330
406,335
407,338
408,340
409,342
410,342
411,342
412,342
413,343
414,343
415,344
416,345
417,345
418,345
419,345
420,344
421,342
422,340
423,339
424,340
425,340
426,339
427,340
428,340
429,340
430,340
431,341
432,341
433,342
434,342
435,343
436,343
437,344
438,343
439,344
440,343
441,344
442,343
443,345
444,349
445,353
446,357
447,359
448,359
449,359
450,358
451,356
452,355
453,355
454,354
455,354
456,354
457,354
458,354
459,353
460,353
461,353
462,353
463,354
464,354
465,354
466,353
467,352
468,351
469,350
470,349
471,351
472,354
473,357
474,360
475,364
476,367
477,368
478,367
479,367
480,366
481,364
482,363
483,362
484,360
485,360
486,358
487,358
488,356
489,358
490,360
491,363
492,366
493,369
494,372
495,373
496,372
497,371
498,370
499,368
500,366
501,365
502,364
503,365
504,367
505,371
506,373
507,374
508,373
509,372
510,369
511,368
512,366
513,367
514,369
515,372
516,375
517,376
518,375
519,373
520,371
521,370
522,367
523,367
524,368
525,370
526,372
527,373
528,375
529,377
530,379
531,380
532,377
533,376
534,373
535,372
536,373
537,375
538,376
539,378
540,380
541,381
542,382
543,382
544,379
545,376
546,373
547,371
548,372
549,373
550,375
551,376
552,378
553,379
554,380
555,381
556,382
557,385
558,386
559,387
560,388
561,388
562,385
563,383
564,380
565,378
566,378
567,380
568,381
569,382
570,384
571,385
572,385
573,386
574,387
575,387
576,387
577,388
578,388
579,388
580,388
581,389
582,388
583,389
584,390
585,390
586,390
587,390
588,391
589,392
590,392
591,393
592,395
593,395
594,395
595,395
596,391
597,388
598,383
599,381
600,381
601,382
602,382
603,386
604,390
605,392
606,394
607,395
608,395
609,395
610,395
611,395
612,395
613,396
614,397
615,397
616,398
617,399
618,400
619,400
620,400
621,400
622,400
623,401
624,400
625,401
626,402
627,402
628,402
629,401
630,402
631,402
632,401
633,401
634,401
635,401
636,400
637,400
638,399
639,399
640,398
641,398
642,398
643,397
644,397
645,396
646,395
647,394
648,393
649,393
650,397
651,400
652,403
653,405
654,405
655,404
656,402
657,402
658,402
659,401
660,400
661,400
662,400
663,400
664,404
665,406
666,411
667,412
668,412
669,411
670,410
671,407
672,405
673,405
674,408
675,410
676,412
677,412
678,411
679,409
680,408
681,407
682,405
683,405
684,408
685,410
686,414
687,415
688,414
689,413
690,411
691,410
692,407
693,406
694,409
695,410
696,413
697,415
698,418
699,418
700,416
701,414
702,412
703,410
704,413
705,414
706,417
707,418
708,422
709,422
710,421
711,419
712,417
713,416
714,418
715,420
716,423
717,423
718,421
719,418
720,416
721,415
722,418
723,419
724,422
725,423
726,426
727,425
728,422
729,421
730,422
731,422
732,425
733,426
734,428
735,429
736,431
737,430
738,429
739,426
740,421
741,419
742,420
743,419
744,422
745,422
746,425
747,425
748,428
749,428
750,430
751,430
752,432
753,431
754,434
755,433
756,434
757,434
758,436
759,435
760,437
761,436
762,437
763,436
764,437
765,436
766,437
767,436
768,438
769,437
770,438
771,437
772,439
773,438
774,439
775,439
776,440
777,439
778,440
779,439
780,441
781,440
782,440
783,439
784,440
785,439
786,439
787,438
788,439
789,438
790,439
791,438
792,439
793,438
794,439
795,438
796,439
797,442
798,446
799,448
800,451
801,450
802,450
803,447
804,447
805,443
806,443
807,441
808,441
809,443
810,447
811,449
812,451
813,452
814,455
815,451
816,452
817,449
818,448
819,446
820,446
821,443
822,445
823,446
824,448
825,451
826,453
827,456
828,458
829,456
830,456
831,451
832,451
833,448
834,447
835,445
836,446
837,447
838,449
839,451
840,453
841,451
842,451
843,449
844,448
845,446
846,446
847,443
848,445
849,447
850,447
851,451
852,452
853,456
854,458
855,456
856,456
857,455
858,452
859,451
860,450
861,449
862,449
863,448
864,448
865,447
866,447
867,446
868,446
869,447
870,450
871,452
872,455
873,455
874,455
875,452
876,451
877,449
878,449
879,447
880,447
881,445
882,445
883,447
884,449
885,451
886,455
887,456
888,460
889,460
890,458
891,455
892,453
893,451
894,451
895,449
896,449
897,447
898,447
899,446
900,446
901,443
902,443
903,442
904,425
905,396
906,378
907,351
908,325
909,300
910,279
911,260
912,243
913,228
914,216
915,205
916,195
917,187
918,180
919,174
920,168
921,164
922,160
923,156
924,152
925,150
926,150
927,150
928,150
929,150
930,150
931,150
932,150
933,150
934,150
935,150
936,150
937,150
938,150
